SOUID,DATE,TG,Q_TG,TN
135165,19880309,-11,0,-6
135165,19880310,38,0,8
135165,19880311,33,0,2
135165,19880312,3,0,14
135165,19880313,-1,0,0
135165,19880314,-3,0,13
135165,19880315,-12,0,14
135165,19880316,40,0,3
135165,19880317,1,0,4
135165,19880318,-10,0,1
135165,19880319,11,0,10
135165,19880320,25,0,1
135165,19880321,18,0,3
135165,19880322,3,0,-30
135165,19880323,2,0,4
135165,19880324,26,0,6
135165,19880325,39,0,3
135165,19880326,51,0,2
135165,19880327,54,0,9
135165,19880328,28,0,4
135165,19880329,41,0,-10
135165,19880330,67,0,1
135165,19880331,67,0,-20
135165,19880401,64,0,7
135165,19880402,45,0,-16
135165,19880403,49,0,-20
135165,19880404,61,0,-10
135165,19880405,62,0,3
135165,19880406,37,0,-20
135165,19880407,57,0,5
135165,19880408,51,0,40
135165,19880409,36,0,40
135165,19880410,32,0,3
135165,19880411,55,0,43
135165,19880412,52,0,48
135165,19880413,45,0,46
135165,19880414,44,0,67
135165,19880415,70,0,55
135165,19880416,105,0,47
135165,19880417,100,0,20
135165,19880418,106,0,24
135165,19880419,83,0,30
135165,19880420,133,0,30
135165,19880421,98,0,47
135165,19880422,45,0,65
135165,19880423,18,0,43
135165,19880424,43,0,37
135165,19880425,41,0,40
135165,19880426,40,0,-10
135165,19880427,56,0,16
135165,19880428,34,0,12
135165,19880429,68,0,25
135165,19880430,103,0,9
135165,19880501,134,0,45
135165,19880502,125,0,34
135165,19880503,118,0,36
135165,19880504,121,0,59
135165,19880505,102,0,72
135165,19880506,101,0,98
135165,19880507,108,0,80
135165,19880508,122,0,50
135165,19880509,110,0,75
135165,19880510,86,0,45
135165,19880511,124,0,69
135165,19880512,143,0,47
135165,19880513,147,0,58
135165,19880514,157,0,75
135165,19880515,149,0,64
135165,19880516,144,0,62
135165,19880517,128,0,94
135165,19880518,105,0,108
135165,19880519,100,0,106
135165,19880520,85,0,72
135165,19880521,93,0,87
135165,19880522,109,0,62
135165,19880523,116,0,46
135165,19880524,113,0,73
135165,19880525,139,0,75
135165,19880526,173,0,70
135165,19880527,191,0,74
135165,19880528,202,0,51
135165,19880529,196,0,54
135165,19880530,168,0,66
135165,19880531,144,0,126
135165,19880601,133,0,85
135165,19880602,124,0,87
135165,19880603,137,0,87
135165,19880604,136,0,82
135165,19880605,145,0,93
135165,19880606,146,0,104
135165,19880607,174,0,120
135165,19880608,182,0,121
135165,19880609,203,0,117
135165,19880610,197,0,130
135165,19880611,149,0,127
135165,19880612,151,0,127
135165,19880613,175,0,142
135165,19880614,181,0,137
135165,19880615,148,0,104
135165,19880616,168,0,122
135165,19880617,188,0,143
135165,19880618,166,0,136
135165,19880619,177,0,134
135165,19880620,196,0,103
135165,19880621,180,0,130
135165,19880622,161,0,124
135165,19880623,170,0,108
135165,19880624,192,0,135
135165,19880625,188,0,97
135165,19880626,176,0,150
135165,19880627,185,0,136
135165,19880628,192,0,126
135165,19880629,201,0,100
135165,19880630,186,0,97
135165,19880701,202,0,120
135165,19880702,182,0,106
135165,19880703,172,0,98
135165,19880704,182,0,129
135165,19880705,197,0,117
135165,19880706,186,0,93
135165,19880707,181,0,110
135165,19880708,170,0,120
135165,19880709,162,0,139
135165,19880710,169,0,130
135165,19880711,195,0,134
135165,19880712,175,0,112
135165,19880713,181,0,122
135165,19880714,167,0,117
135165,19880715,170,0,146
135165,19880716,180,0,110
135165,19880717,169,0,133
135165,19880718,177,0,155
135165,19880719,177,0,134
135165,19880720,167,0,130
135165,19880721,170,0,140
135165,19880722,173,0,115
135165,19880723,189,0,118
135165,19880724,211,0,120
135165,19880725,181,0,151
135165,19880726,185,0,112
135165,19880727,175,0,134
135165,19880728,170,0,143
135165,19880729,166,0,142
135165,19880730,161,0,154
135165,19880731,158,0,171
135165,19880801,157,0,157
135165,19880802,148,0,166
135165,19880803,146,0,124
135165,19880804,148,0,110
135165,19880805,161,0,123
135165,19880806,165,0,136
135165,19880807,180,0,140
135165,19880808,181,0,144
135165,19880809,184,0,154
135165,19880810,191,0,138
135165,19880811,190,0,120
135165,19880812,168,0,120
135165,19880813,168,0,152
135165,19880814,168,0,126
135165,19880815,196,0,136
135165,19880816,168,0,133
135165,19880817,166,0,134
135165,19880818,165,0,96
135165,19880819,178,0,126
135165,19880820,168,0,125
135165,19880821,157,0,130
135165,19880822,156,0,127
135165,19880823,139,0,159
135165,19880824,146,0,140
135165,19880825,160,0,149
135165,19880826,143,0,150
135165,19880827,153,0,148
135165,19880828,180,0,174
135165,19880829,179,0,168
135165,19880830,157,0,137
135165,19880831,169,0,114
135165,19880901,183,0,100
135165,19880902,164,0,121
135165,19880903,151,0,120
135165,19880904,148,0,116
135165,19880905,146,0,112
135165,19880906,153,0,103
135165,19880907,151,0,74
135165,19880908,165,0,52
135165,19880909,145,0,65
135165,19880910,154,0,140
135165,19880911,150,0,81
135165,19880912,130,0,73
135165,19880913,123,0,94
135165,19880914,128,0,120
135165,19880915,122,0,122
135165,19880916,153,0,130
135165,19880917,124,0,126
135165,19880918,152,0,132
135165,19880919,150,0,122
135165,19880920,143,0,137
135165,19880921,139,0,107
135165,19880922,138,0,125
135165,19880923,130,0,82
135165,19880924,112,0,131
135165,19880925,127,0,116
135165,19880926,140,0,95
135165,19880927,134,0,62
135165,19880928,145,0,74
135165,19880929,119,0,15
135165,19880930,119,0,10
135165,19881001,109,0,48
135165,19881002,89,0,32
135165,19881003,105,0,50
135165,19881004,111,0,110
135165,19881005,119,0,105
135165,19881006,116,0,54
135165,19881007,103,0,81
135165,19881008,114,0,114
135165,19881009,113,0,117
135165,19881010,112,0,102
135165,19881011,87,0,66
135165,19881012,93,0,83
135165,19881013,114,0,51
135165,19881014,117,0,10
135165,19881015,104,0,24
135165,19881016,92,0,53
135165,19881017,107,0,54
135165,19881018,104,0,42
135165,19881019,90,0,46
135165,19881020,89,0,52
135165,19881021,79,0,41
135165,19881022,51,0,30
135165,19881023,96,0,66
135165,19881024,43,0,70
135165,19881025,-4,0,72
135165,19881026,35,0,70
135165,19881027,109,0,40
135165,19881028,108,0,30
135165,19881029,37,0,47
135165,19881030,-3,0,58
135165,19881031,51,0,23
135165,19881101,69,0,50
135165,19881102,13,0,64
135165,19881103,29,0,70
135165,19881104,35,0,99
135165,19881105,32,0,89
135165,19881106,66,0,72
135165,19881107,56,0,13
135165,19881108,4,0,0
135165,19881109,33,0,0
135165,19881110,41,0,16
135165,19881111,72,0,23
135165,19881112,76,0,65
135165,19881113,58,0,54
135165,19881114,60,0,45
135165,19881115,51,0,72
135165,19881116,70,0,76
135165,19881117,73,0,50
135165,19881118,58,0,23
135165,19881119,2,0,20
135165,19881120,-24,0,2
135165,19881121,-52,0,4
135165,19881122,2,0,21
135165,19881123,19,0,47
135165,19881124,61,0,65
135165,19881125,75,0,68
135165,19881126,61,0,68
135165,19881127,10,0,46
135165,19881128,37,0,37
135165,19881129,26,0,40
135165,19881130,-46,0,16
135165,19881201,-28,0,71
135165,19881202,-16,0,54
135165,19881203,3,0,66
135165,19881204,8,0,57
135165,19881205,43,0,59
135165,19881206,31,0,34
135165,19881207,13,0,18
135165,19881208,27,0,2
135165,19881209,46,0,-30
135165,19881210,37,0,7
135165,19881211,80,0,2
135165,19881212,37,0,3
135165,19881213,37,0,4
135165,19881214,25,0,7
135165,19881215,-18,0,8
135165,19881216,14,0,10
135165,19881217,35,0,21
135165,19881218,37,0,18
135165,19881219,28,0,18
135165,19881220,-15,0,34
135165,19881221,45,0,30
135165,19881222,60,0,20
135165,19881223,55,0,10
135165,19881224,47,0,33
135165,19881225,36,0,20
135165,19881226,68,0,22
135165,19881227,74,0,42
135165,19881228,53,0,4
135165,19881229,73,0,4
135165,19881230,70,0,5
135165,19881231,48,0,5
135165,19890101,54,0,3
135165,19890102,41,0,9
135165,19890103,37,0,12
135165,19890104,31,0,13
135165,19890105,40,0,21
135165,19890106,23,0,19
135165,19890107,40,0,5
135165,19890108,56,0,-4
135165,19890109,68,0,5
135165,19890110,56,0,16
135165,19890111,38,0,-17
135165,19890112,37,0,-47
135165,19890113,54,0,-16
135165,19890114,47,0,11
135165,19890115,72,0,7
135165,19890116,71,0,-16
135165,19890117,61,0,-30
135165,19890118,62,0,-36
135165,19890119,66,0,-41
135165,19890120,39,0,-29
135165,19890121,20,0,-41
135165,19890122,51,0,-74
135165,19890123,34,0,-36
135165,19890124,52,0,-64
135165,19890125,22,0,-86
135165,19890126,7,0,-107
135165,19890127,29,0,-80
135165,19890128,46,0,-36
135165,19890129,33,0,-8
135165,19890130,67,0,31
135165,19890131,80,0,21
135165,19890201,50,0,6
135165,19890202,44,0,9
135165,19890203,44,0,-1
135165,19890204,36,0,-22
135165,19890205,54,0,-39
135165,19890206,70,0,-22
135165,19890207,77,0,27
135165,19890208,64,0,19
135165,19890209,54,0,4
135165,19890210,45,0,16
135165,19890211,37,0,29
135165,19890212,50,0,26
135165,19890213,45,0,12
135165,19890214,47,0,11
135165,19890215,50,0,35
135165,19890216,34,0,27
135165,19890217,28,0,19
135165,19890218,22,0,-7
135165,19890219,74,0,35
135165,19890220,51,0,2
135165,19890221,46,0,10
135165,19890222,34,0,12
135165,19890223,43,0,7
135165,19890224,37,0,3
135165,19890225,47,0,34
135165,19890226,48,0,21
135165,19890227,46,0,51
135165,19890228,43,0,32
135165,19890301,37,0,28
135165,19890302,47,0,25
135165,19890303,41,0,23
135165,19890304,36,0,-1
135165,19890305,64,0,45
135165,19890306,68,0,41
135165,19890307,74,0,42
135165,19890308,45,0,33
135165,19890309,49,0,50
135165,19890310,78,0,-4
135165,19890311,72,0,43
135165,19890312,33,0,51
135165,19890313,57,0,42
135165,19890314,59,0,38
135165,19890315,52,0,64
135165,19890316,58,0,67
135165,19890317,45,0,43
135165,19890318,40,0,49
135165,19890319,54,0,-16
135165,19890320,79,0,-27
135165,19890321,54,0,3
135165,19890322,53,0,-37
135165,19890323,43,0,53
135165,19890324,44,0,59
135165,19890325,70,0,56
135165,19890326,68,0,39
135165,19890327,85,0,29
135165,19890328,102,0,-11
135165,19890329,76,0,11
135165,19890330,69,0,36
135165,19890331,85,0,-1
135165,19890401,36,0,-31
135165,19890402,-1,0,-121
135165,19890403,-5,0,-28
135165,19890404,11,0,2
135165,19890405,36,0,11
135165,19890406,53,0,76
135165,19890407,60,0,70
135165,19890408,77,0,22
135165,19890409,73,0,29
135165,19890410,76,0,-21
135165,19890411,106,0,-25
135165,19890412,149,0,35
135165,19890413,156,0,82
135165,19890414,146,0,83
135165,19890415,142,0,73
135165,19890416,74,0,10
135165,19890417,49,0,29
135165,19890418,46,0,56
135165,19890419,49,0,47
135165,19890420,65,0,19
135165,19890421,72,0,26
135165,19890422,67,0,41
135165,19890423,58,0,71
135165,19890424,58,0,73
135165,19890425,114,0,85
135165,19890426,83,0,101
135165,19890427,72,0,71
135165,19890428,68,0,64
135165,19890429,78,0,31
135165,19890430,89,0,-6
135165,19890501,89,0,5
135165,19890502,116,0,-4
135165,19890503,120,0,92
135165,19890504,122,0,59
135165,19890505,109,0,107
135165,19890506,90,0,102
135165,19890507,106,0,95
135165,19890508,111,0,72
135165,19890509,121,0,77
135165,19890510,97,0,91
135165,19890511,96,0,69
135165,19890512,115,0,71
135165,19890513,96,0,87
135165,19890514,112,0,69
135165,19890515,129,0,69
135165,19890516,154,0,71
135165,19890517,131,0,81
135165,19890518,129,0,88
135165,19890519,150,0,89
135165,19890520,160,0,83
135165,19890521,130,0,77
135165,19890522,130,0,42
135165,19890523,144,0,77
135165,19890524,180,0,101
135165,19890525,202,0,93
135165,19890526,193,0,62
135165,19890527,146,0,62
135165,19890528,142,0,89
135165,19890529,130,0,30
135165,19890530,116,0,104
135165,19890531,110,0,105
135165,19890601,114,0,75
135165,19890602,125,0,85
135165,19890603,120,0,126
135165,19890604,127,0,107
135165,19890605,130,0,113
135165,19890606,110,0,124
135165,19890607,123,0,108
135165,19890608,129,0,112
135165,19890609,120,0,116
135165,19890610,132,0,138
135165,19890611,141,0,137
135165,19890612,165,0,73
135165,19890613,181,0,98
135165,19890614,159,0,126
135165,19890615,144,0,138
135165,19890616,168,0,125
135165,19890617,178,0,137
135165,19890618,195,0,159
135165,19890619,185,0,120
135165,19890620,207,0,115
135165,19890621,211,0,124
135165,19890622,210,0,102
135165,19890623,204,0,133
135165,19890624,165,0,126
135165,19890625,178,0,145
135165,19890626,214,0,141
135165,19890627,207,0,143
135165,19890628,178,0,105
135165,19890629,148,0,132
135165,19890630,145,0,134
135165,19890701,155,0,84
135165,19890702,165,0,132
135165,19890703,181,0,154
135165,19890704,187,0,130
135165,19890705,199,0,113
135165,19890706,216,0,113
135165,19890707,230,0,114
135165,19890708,260,0,122
135165,19890709,234,0,132
135165,19890710,177,0,120
135165,19890711,183,0,113
135165,19890712,167,0,125
135165,19890713,157,0,123
135165,19890714,147,0,140
135165,19890715,144,0,118
135165,19890716,144,0,122
135165,19890717,146,0,120
135165,19890718,140,0,101
135165,19890719,163,0,138
135165,19890720,171,0,137
135165,19890721,183,0,122
135165,19890722,187,0,138
135165,19890723,206,0,143
135165,19890724,219,0,131
135165,19890725,212,0,125
135165,19890726,222,0,129
135165,19890727,192,0,134
135165,19890728,171,0,128
135165,19890729,186,0,130
135165,19890730,175,0,140
135165,19890731,152,0,133
135165,19890801,140,0,142
135165,19890802,141,0,138
135165,19890803,156,0,130
135165,19890804,148,0,121
135165,19890805,138,0,135
135165,19890806,150,0,132
135165,19890807,164,0,115
135165,19890808,158,0,87
135165,19890809,151,0,128
135165,19890810,166,0,90
135165,19890811,192,0,104
135165,19890812,173,0,114
135165,19890813,170,0,124
135165,19890814,187,0,119
135165,19890815,204,0,119
135165,19890816,208,0,108
135165,19890817,188,0,81
135165,19890818,178,0,132
135165,19890819,167,0,108
135165,19890820,202,0,125
135165,19890821,220,0,122
135165,19890822,174,0,128
135165,19890823,167,0,129
135165,19890824,165,0,109
135165,19890825,147,0,107
135165,19890826,145,0,98
135165,19890827,125,0,151
135165,19890828,109,0,133
135165,19890829,135,0,134
135165,19890830,140,0,98
135165,19890831,148,0,93
135165,19890901,152,0,128
135165,19890902,140,0,81
135165,19890903,139,0,79
135165,19890904,136,0,99
135165,19890905,132,0,86
135165,19890906,153,0,142
135165,19890907,157,0,118
135165,19890908,154,0,124
135165,19890909,161,0,127
135165,19890910,148,0,128
135165,19890911,135,0,122
135165,19890912,119,0,131
135165,19890913,126,0,117
135165,19890914,149,0,135
135165,19890915,130,0,120
135165,19890916,140,0,149
135165,19890917,166,0,154
135165,19890918,159,0,142
135165,19890919,196,0,109
135165,19890920,152,0,74
135165,19890921,173,0,84
135165,19890922,185,0,74
135165,19890923,172,0,63
135165,19890924,159,0,54
135165,19890925,141,0,74
135165,19890926,130,0,99
135165,19890927,117,0,54
135165,19890928,130,0,104
135165,19890929,117,0,140
135165,19890930,137,0,98
135165,19891001,94,0,121
135165,19891002,126,0,71
135165,19891003,99,0,108
135165,19891004,93,0,114
135165,19891005,105,0,112
135165,19891006,108,0,112
135165,19891007,100,0,119
135165,19891008,87,0,112
135165,19891009,68,0,103
135165,19891010,82,0,115
135165,19891011,83,0,117
135165,19891012,93,0,109
135165,19891013,103,0,91
135165,19891014,102,0,95
135165,19891015,88,0,109
135165,19891016,108,0,103
135165,19891017,135,0,85
135165,19891018,119,0,84
135165,19891019,106,0,70
135165,19891020,120,0,55
135165,19891021,131,0,87
135165,19891022,142,0,83
135165,19891023,131,0,82
135165,19891024,122,0,87
135165,19891025,123,0,103
135165,19891026,119,0,86
135165,19891027,94,0,83
135165,19891028,116,0,89
135165,19891029,105,0,82
135165,19891030,107,0,61
135165,19891031,94,0,61
135165,19891101,96,0,81
135165,19891102,89,0,87
135165,19891103,93,0,80
135165,19891104,90,0,39
135165,19891105,78,0,-26
135165,19891106,68,0,-42
135165,19891107,89,0,9
135165,19891108,66,0,65
135165,19891109,84,0,60
135165,19891110,76,0,72
135165,19891111,93,0,53
135165,19891112,77,0,43
135165,19891113,67,0,31
135165,19891114,92,0,-2
135165,19891115,65,0,-37
135165,19891116,21,0,39
135165,19891117,25,0,54
135165,19891118,23,0,31
135165,19891119,47,0,-21
135165,19891120,25,0,-65
135165,19891121,26,0,18
135165,19891122,24,0,-40
135165,19891123,4,0,-46
135165,19891124,-35,0,26
135165,19891125,-26,0,18
135165,19891126,26,0,35
135165,19891127,36,0,5
135165,19891128,13,0,3
135165,19891129,26,0,13
135165,19891130,4,0,39
135165,19891201,2,0,38
135165,19891202,-6,0,1
135165,19891203,41,0,25
135165,19891204,57,0,21
135165,19891205,5,0,15
135165,19891206,60,0,13
135165,19891207,30,0,24
135165,19891208,32,0,10
135165,19891209,-25,0,-23
135165,19891210,4,0,6
135165,19891211,11,0,19
135165,19891212,14,0,13
135165,19891213,5,0,-22
135165,19891214,-29,0,-27
135165,19891215,-40,0,-81
135165,19891216,-54,0,-71
135165,19891217,63,0,-71
135165,19891218,74,0,-48
135165,19891219,67,0,9
135165,19891220,33,0,-1
135165,19891221,83,0,-16
135165,19891222,79,0,-77
135165,19891223,55,0,-99
135165,19891224,52,0,-108
135165,19891225,54,0,-21
135165,19891226,41,0,-113
135165,19891227,23,0,-221
135165,19891228,19,0,-160
135165,19891229,27,0,-79
135165,19891230,12,0,-17
135165,19891231,7,0,13
135162,19900101,3,0,-5
135162,19900102,-7,0,-54
135162,19900103,-2,0,-19
135162,19900104,-2,0,-21
135162,19900105,10,0,5
135162,19900106,28,0,7
135162,19900107,20,0,-8
135162,19900108,39,0,7
135162,19900109,42,0,12
135162,19900110,46,0,13
135162,19900111,66,0,17
135162,19900112,67,0,28
135162,19900113,44,0,7
135162,19900114,24,0,19
135162,19900115,46,0,5
135162,19900116,76,0,13
135162,19900117,70,0,29
135162,19900118,48,0,35
135162,19900119,43,0,23
135162,19900120,54,0,34
135162,19900121,68,0,21
135162,19900122,72,0,33
135162,19900123,64,0,25
135162,19900124,43,0,24
135162,19900125,35,0,16
135162,19900126,55,0,-35
135162,19900127,47,0,13
135162,19900128,50,0,-55
135162,19900129,49,0,-95
135162,19900130,45,0,-89
135162,19900131,68,0,-53
135162,19900201,74,0,-31
135162,19900202,57,0,-36
135162,19900203,59,0,-19
135162,19900204,61,0,-1
135162,19900205,66,0,2
135162,19900206,61,0,21
135162,19900207,73,0,18
135162,19900208,87,0,34
135162,19900209,58,0,-16
135162,19900210,57,0,15
135162,19900211,51,0,25
135162,19900212,35,0,2
135162,19900213,39,0,0
135162,19900214,29,0,-38
135162,19900215,1,0,-76
135162,19900216,11,0,-25
135162,19900217,38,0,18
135162,19900218,55,0,-1
135162,19900219,53,0,3
135162,19900220,97,0,35
135162,19900221,97,0,-4
135162,19900222,70,0,-46
135162,19900223,79,0,-63
135162,19900224,81,0,-38
135162,19900225,81,0,-44
135162,19900226,66,0,-40
135162,19900227,43,0,-29
135162,19900228,46,0,-35
135162,19900301,39,0,-60
135162,19900302,27,0,-37
135162,19900303,42,0,-13
135162,19900304,63,0,-40
135162,19900305,63,0,-77
135162,19900306,53,0,-51
135162,19900307,50,0,-67
135162,19900308,73,0,-31
135162,19900309,52,0,-37
135162,19900310,42,0,0
135162,19900311,76,0,-1
135162,19900312,70,0,-45
135162,19900313,43,0,-84
135162,19900314,46,0,-67
135162,19900315,65,0,-49
135162,19900316,89,0,-91
135162,19900317,96,0,-39
135162,19900318,109,0,-46
135162,19900319,101,0,-33
135162,19900320,74,0,-47
135162,19900321,85,0,-35
135162,19900322,88,0,-60
135162,19900323,75,0,-25
135162,19900324,76,0,-30
135162,19900325,55,0,-26
135162,19900326,54,0,5
135162,19900327,41,0,3
135162,19900328,40,0,-11
135162,19900329,54,0,-24
135162,19900330,84,0,-2
135162,19900331,91,0,37
135162,19900401,100,0,8
135162,19900402,116,0,6
135162,19900403,86,0,26
135162,19900404,55,0,51
135162,19900405,50,0,9
135162,19900406,53,0,32
135162,19900407,61,0,15
135162,19900408,31,0,28
135162,19900409,40,0,21
