STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651214,20.0,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651215,11.7,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651216,11.7,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651217,12.8,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651218,14.4,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651219,10.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651220,5.6,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651221,3.3,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651222,6.7,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651223,10.6,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651224,15.6,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651225,15.6,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651226,19.4,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651227,8.9,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651228,6.1,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651229,8.9,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651230,11.1,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19651231,18.9,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660101,18.3,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660102,21.7,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660103,19.4,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660104,13.9,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660105,8.3,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660106,6.1,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660107,10.6,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660108,15.0,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660109,0.6,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660110,6.7,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660111,12.2,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660112,8.3,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660113,2.2,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660114,3.3,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660115,4.4,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660116,0.6,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660117,3.3,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660118,2.2,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660119,3.3,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660120,1.7,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660121,2.8,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660122,4.4,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660123,2.2,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660124,3.9,-8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660125,2.2,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660126,-1.1,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660127,-3.9,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660128,3.3,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660129,5.6,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660130,-8.9,-16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660131,-10.0,-15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660201,0.6,-11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660202,6.1,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660203,4.4,-8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660204,4.4,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660205,1.1,-8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660206,0.6,-8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660207,6.1,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660208,13.3,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660209,6.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660210,8.3,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660211,15.6,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660212,17.8,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660213,16.7,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660214,18.3,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660215,16.1,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660216,10.0,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660217,10.0,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660218,8.9,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660219,6.1,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660220,15.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660221,7.2,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660222,7.8,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660223,7.2,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660224,1.7,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660225,0.0,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660226,9.4,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660227,7.8,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660228,6.1,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660301,7.2,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660302,16.1,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660303,17.8,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660304,14.4,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660305,17.2,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660306,12.8,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660307,5.0,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660308,4.4,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660309,6.1,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660310,9.4,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660311,16.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660312,20.6,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660313,23.3,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660314,22.2,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660315,17.8,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660316,9.4,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660317,12.2,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660318,13.3,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660319,21.1,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660320,20.0,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660321,20.6,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660322,20.0,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660323,26.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660324,25.6,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660325,16.7,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660326,11.1,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660327,13.9,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660328,11.1,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660329,10.0,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660330,12.8,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660331,17.8,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660401,12.2,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660402,23.9,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660403,14.4,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660404,21.7,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660405,20.0,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660406,13.3,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660407,13.9,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660408,19.4,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660409,15.0,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660410,13.9,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660411,14.4,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660412,15.6,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660413,20.6,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660414,6.7,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660415,10.6,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660416,15.6,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660417,11.7,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660418,19.4,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660419,24.4,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660420,21.1,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660421,21.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660422,24.4,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660423,21.1,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660424,26.1,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660425,27.8,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660426,24.4,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660427,17.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660428,19.4,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660429,12.8,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660430,17.2,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660501,22.8,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660502,27.8,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660503,11.1,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660504,22.2,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660505,19.4,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660506,22.8,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660507,28.9,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660508,25.0,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660509,28.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660510,28.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660511,12.8,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660512,18.9,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660513,20.6,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660514,26.7,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660515,17.2,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660516,25.6,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660517,26.1,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660518,26.7,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660519,24.4,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660520,28.3,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660521,28.3,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660522,30.6,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660523,27.8,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660524,25.0,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660525,18.3,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660526,22.8,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660527,25.6,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660528,24.4,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660529,27.2,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660530,30.0,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660531,21.7,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660601,19.4,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660602,20.0,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660603,21.7,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660604,27.2,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660605,28.9,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660606,28.3,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660607,28.9,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660608,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660609,30.6,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660610,28.9,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660611,28.9,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660612,23.3,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660613,20.6,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660614,30.6,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660615,27.2,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660616,29.4,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660617,31.7,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660618,25.0,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660619,20.0,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660620,24.4,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660621,26.7,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660622,28.9,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660623,30.0,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660624,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660625,32.2,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660626,32.8,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660627,33.3,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660628,32.2,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660629,32.2,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660630,33.3,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660701,31.7,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660702,30.6,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660703,31.7,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660704,33.3,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660705,35.0,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660706,30.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660707,33.3,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660708,33.3,23.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660709,33.9,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660710,32.8,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660711,32.2,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660712,35.6,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660713,31.1,22.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660714,33.9,22.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660715,37.8,22.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660716,31.1,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660717,28.9,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660718,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660719,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660720,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660721,32.2,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660722,30.0,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660723,30.6,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660724,31.1,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660725,31.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660726,32.8,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660727,34.4,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660728,35.6,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660729,36.7,22.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660730,30.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660731,21.7,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660801,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660802,31.7,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660803,31.7,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660804,32.8,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660805,31.1,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660806,30.6,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660807,30.0,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660808,26.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660809,25.0,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660810,28.3,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660811,29.4,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660812,29.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660813,26.1,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660814,23.3,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660815,22.8,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660816,25.6,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660817,20.6,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660818,22.8,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660819,22.8,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660820,18.9,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660821,20.0,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660822,23.9,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660823,24.4,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660824,25.0,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660825,22.8,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660826,26.1,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660827,15.0,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660828,25.0,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660829,22.8,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19660830,24.4,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661001,28.3,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661002,22.2,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661003,17.8,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661004,18.9,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661005,25.6,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661006,20.6,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661007,18.3,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661008,20.6,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661009,24.4,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661010,26.1,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661011,27.2,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661012,23.3,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661013,22.2,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661014,24.4,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661015,24.4,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661016,26.7,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661017,26.7,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661018,17.2,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661019,9.4,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661020,15.0,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661021,15.6,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661022,16.7,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661023,12.8,7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661024,23.9,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661025,15.0,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661026,10.6,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661027,17.2,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661028,17.2,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661029,21.1,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661030,24.4,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661031,13.3,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661101,17.2,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661102,21.7,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661103,20.0,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661104,6.1,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661105,10.6,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661106,13.9,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661107,16.7,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661108,15.6,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661109,18.3,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661110,20.0,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661111,22.2,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661112,22.2,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661113,17.8,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661114,11.1,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661115,12.8,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661116,15.6,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661117,16.7,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661118,20.6,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661119,22.2,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661120,16.7,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661121,8.3,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661122,7.8,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661123,10.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661124,15.0,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661125,20.6,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661126,20.0,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661127,20.6,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661128,22.2,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661129,7.8,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661130,3.3,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661201,7.2,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661202,10.6,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661203,13.3,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661204,2.2,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661205,-1.1,-8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661206,3.9,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661207,13.3,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661208,15.6,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661209,19.4,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661210,22.2,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661211,19.4,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661212,11.7,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661213,9.4,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661214,1.7,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661215,7.8,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661216,10.6,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661217,12.8,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661218,15.0,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661219,12.8,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661220,12.8,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661221,13.3,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661222,11.7,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661223,8.9,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661224,1.7,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19661225,-2.2,-10.0
